1036,272124.5257568733
2629,141418.29284641866
82,263982.2092635118
2991,51262.74973962076
689,65244.12367159194
787,329287.737207066
1507,327138.4332854874
518,89226.87996503498
515,315956.6492585509
2716,163850.35566620703
197,252240.3277480073
2043,443224.3652312604
1337,97054.01086468436
878,75913.24682733045
1244,84020.08542064865
2520,533845.9783662789
1306,98130.28300878836
1346,277404.57109879825
1958,97243.34207906996
2770,145814.68950780606
2481,92290.47389526592
2682,192571.0329479009
325,43900.88234449003
1360,108126.54721393927
867,101002.3305945096
532,65016.75403351093
154,374389.24801041366
53,79429.16767812283
2983,100797.9140402132
44,195093.1120654487
2057,81267.561305967
1340,107040.78300856698
805,69766.68556251036
2469,102997.83041129555
1899,171119.95152067963
1264,130801.2220050379
2393,58070.886734174535
213,156598.54816910546
832,189323.6499047167
1972,55644.945747759775
1672,240945.9374598524
1362,355365.3500968452
919,71945.31640086445
1576,92553.66828585716
796,61441.200276757605
2784,100471.5357699533
1427,122196.46311747958
2219,285340.54230336624
841,70729.78618849684
913,186816.74846871744
927,210198.7403345801
2421,237208.68148298393
1602,217584.05132220642
875,225350.95175810897
2788,121408.06040236585
1969,104299.49156891098
1747,415919.1239218538
475,75973.00576625847
559,124724.09325900728
267,103969.12495007187
1283,261775.51449327546
593,81435.63209901791
2530,98851.00274645098
587,88013.0573849845
2992,99108.78513237635
988,166621.77397840456
1885,300358.6484964641
11,173174.74133264078
2789,173762.71167068917
763,68718.19218786957
560,472398.0847296303
637,207917.05850881568
2280,283980.0267940705
241,128721.20175399934
1125,68199.9465240817
321,118783.1391823983
478,101460.15598464037
195,79896.56823264853
2595,139661.00770949878
2602,280873.90750203474
2751,419048.5782819724
864,106252.17589167335
2263,119345.66085333763
1578,226716.74637557956
2029,84268.49511571632
103,132369.97591707396
2823,102510.09452495737
2817,223444.24352351736
2986,59262.93343990512
774,425416.50291333365
34,213615.6963617865
1228,143613.30979057983
556,426699.0062394046
2718,70308.05149982093
192,269449.60576953186
1783,66733.7910397935
894,63851.16989245234
1474,55088.06852685382
818,68535.16854111689
1160,190941.25958688612
2985,71859.4350583438
366,42312.99558060787
2850,208245.8101221563
2293,233416.68480574692
3,147484.4032928111
1341,320732.31803598884
1956,216764.20014446476
2608,298935.55360771244
2125,370524.43809362693
1372,47019.42471710067
2894,119976.75687138461
2814,334792.20894484146
893,499029.8349188
1396,116033.744137879
32,273659.09637623775
2574,183946.68308579884
2470,198008.5216774389
1554,324787.0999483072
2135,241520.50697072502
1801,164868.17023224945
2490,249474.17164488992
1175,219294.43962585513
2821,153088.98425194703
2436,58238.172986400416
214,211311.4407254262
2282,73966.26576100338
2973,223948.35590186046
2710,169685.74211381224
2648,154354.3044836038
903,115874.77794033391
2243,89000.46474277263
2851,119320.04107289479
1291,84735.359287647
2545,79717.01016681571
1983,425954.21757451573
632,303486.4022825464
640,147676.1218036207
1929,115754.10822675092
1593,320818.5774084205
1614,83352.98796723314
794,79492.57707505376
2649,92670.94487849955
840,163870.13106618178
2095,146731.5759195633
811,177791.3860282392
1811,365931.3140221966
2778,82374.56878182426
2210,114320.8299829682
301,133223.4518423293
280,388263.48007100745
1168,266821.7334823257
307,167792.86308898087
1985,282628.9995499744
368,301426.8152902459
479,67126.47807420776
622,134238.1041630003
2295,34441.101772205315
2316,126320.47112150377
1420,125310.17694939219
145,123515.16246162688
1488,132604.72983280558
1888,350501.83585123863
1161,110572.84748298551
1407,164630.31764993494
2549,178014.21678179028
1707,54571.54115558643
2497,291298.9961594741
748,236624.69848374103
2433,276670.8274486008
997,171523.17544007915
1007,218179.01311454282
1695,371288.06375867175
1495,245037.086277551
2352,61009.08769946043
2205,126705.87097745365
601,148470.15200278634
1945,198598.847292502
768,128070.59723411886
1513,97657.79132205936
619,296552.58733147837
6,84131.63000931324
782,434152.61057936895
1826,180977.7341205923
1753,59610.398309101045
342,46319.299399650816
2058,68820.71588344527
2957,212541.2668218352
1628,115497.85557328736
982,103568.14416677022
1982,98841.58312440016
2968,404325.31063621026
1810,57927.82610486972
1149,79930.928907164
86,164256.8867037243
1349,108413.10472577496
2597,228279.16048084552
1579,61402.08751044246
2230,193729.6424591054
967,165640.34217818893
1604,109042.85747784816
2512,75574.50434153984
766,114886.34524283094
639,56415.47888923679
2504,73546.55198380178
269,78040.76142987097
106,174043.65779526427
2031,177863.8581633849
2478,87351.5863483272
2349,89607.54270563547
1332,105872.99311717688
2240,148276.01518338878
2548,125574.69826688195
2226,123214.56599157031
239,383116.13872372627
1824,85832.35966258601
1648,102467.8831135933
527,158459.6933672024
1781,109693.11427060878
2011,99255.85036218364
2341,62327.9172832686
1546,78068.74120052437
2932,78020.90280767411
1683,79409.06283846895
506,67038.58112806706
1644,199389.1530595198
2084,62592.60052909285
2642,65328.29308812623
1723,125700.11089999584
1084,82526.3284471035
24,251114.06052654187
806,150066.2891149778
2468,95459.45675792554
2358,254650.06077527974
1909,471277.02354274143
105,106221.39586100855
286,362149.3875366831
2582,116734.68038945334
441,108975.33251511716
952,124810.14478419092
1540,348335.1415838488
1450,100092.90584624914
1905,63328.56789840144
2418,63478.851069800345
2559,67482.70672989964
934,50672.107484675675
164,372440.5546737872
121,246898.8282174873
2873,149489.26096913943
542,97371.70871168902
179,240951.83767458535
1032,332094.72446944506
374,96414.50775586591
2742,61983.9194388985
2993,81882.31272532912
749,204251.83718725087
2150,352062.63072537095
644,91038.19952206107
1449,404421.4394001441
2795,25103.535524038107
2123,74668.9219477886
2745,48332.20475027313
1804,110496.63749149928
1455,218060.91726112884
2827,229948.15136481862
1130,190396.5248592566
1916,431026.037710465
530,75376.48304561539
95,253261.91325094475
79,211017.1829822923
1762,264504.05731678946
12,223524.36392871864
1536,105129.62691740901
1443,396230.5055646759
2487,52131.40825963126
667,83087.4642246923
2212,69583.7591442435
2646,420657.66053887544
371,317441.61699511495
1551,66656.37660230995
29,482708.3187977609
1977,39400.181582763944
2060,103785.166430001
1114,95772.54447123031
1197,339283.7664248941
891,281980.0932550314
8,174373.2617000541
1528,159076.82153104353
1255,487560.53934223275
1215,211269.83754006636
1041,267125.0839088355
2772,75669.51750746304
2862,225316.69313901503
2681,95278.09388955789
1569,174837.24246254048
2132,95657.15417245486
1679,182452.83389586923
508,333286.15909542545
1042,413275.6748349164
319,63977.6926812557
30,143737.48618076177
2971,356301.2088751971
664,443035.03563332465
2567,57295.08010087557
2463,208450.88042785888
1772,91151.574817294
719,83888.45538491815
845,73827.11952677922
45,178380.57321902702
1357,83276.30143080426
520,229837.0459933678
2434,366892.22771364875
2155,125255.82604648198
836,86097.77498609204
676,20517.02687794251
1148,385485.8155759414
2264,375131.06880772527
1222,49336.63694718488
2805,175870.7042689935
2028,160801.43448958732
236,203285.83435963935
2600,56346.35860011624
249,199349.90911725516
1615,105716.56726417218
243,245967.55172449604
1608,77830.32446961103
2318,468994.3730803468
430,79588.59379495712
1448,173759.7337474718
1297,242470.8814118616
2852,121516.37719198689
1453,68368.3494552808
126,110450.17977906087
68,115649.17833868957
1178,100860.4423745415
1843,175869.7537946112
711,87951.39699298068
613,95887.20529413183
1150,214956.31219929273
101,207747.15164576523
1183,91434.1127431108
665,237183.27225784355
2427,511979.0535841697
2739,431956.6937128547
2662,159123.36314139405
2917,272540.68214314943
1687,103709.23949584365
2106,88528.09283506178
1882,146526.67644713284
1934,244212.70278282222
2620,88920.95378956276
511,107283.36905821643
2235,60617.75030132392
1866,91393.84929360646
2398,451206.7433716247
1089,199591.9361933901
974,193232.6922311624
614,400417.99152670894
1173,72195.0283270628
285,59800.74781772793
651,327081.5850330369
2503,87975.93218827274
2269,450994.3103495264
2388,67044.83934196587
1451,87501.77581865453
472,124067.1511536556
2938,139070.8284862191
1429,271340.9389875541
2258,127159.55836667061
2796,111333.46943994898
158,367674.5008795649
1782,94037.40015061967
1288,162737.48976770646
2577,91771.36411580085
803,168217.66714249863
2773,162029.93048968713
39,187239.22210400514
2024,210579.7599460858
799,180273.6228119565
1640,64188.05602114104
2131,270151.684681676
2284,242260.61581071088
2319,75913.23294904876
2809,377952.6486802999
2673,135294.53581270762
2721,288984.0884841538
1595,300103.01128402894
1434,376351.0622147623
1105,110011.34808900097
2072,288076.37790519424
1391,151351.11356943919
915,264328.4928855167
500,85850.62634146972
670,75095.24222011329
238,293994.409904541
1303,53331.91743933107
1898,149631.95024668088
2781,133395.85944657357
2325,232209.71428423785
1968,104831.50310896023
597,58741.267932925984
2180,61357.71894777211
1221,249103.25586207348
953,131021.56481346341
621,53395.20578117378
2159,160702.50053494956
2650,80317.9035524651
1741,78997.38282484504
553,89185.3931277114
807,361635.13370276487
1426,61014.164917089125
1078,313403.1365670584
1416,152496.52780055194
1026,58319.186099292114
1132,498261.0689493646
2663,138263.84509489284
181,385616.33780988655
2615,330763.6826531024
874,51734.59753469232
2769,118338.03702535914
1145,501395.44978314056
2696,89399.3567118361
2703,329415.0879056346
2339,381550.99011301826
